Midascontactid,Createdat,Emailpermissionstatus,Cont.Acq.Src,Email.Src.First,Segment,Segmentsecondary,Email.Acq.Dt,Email.Pref.Ch.Dt,Entry.Point.List,Cont.Acq.Src2,Cont.Acq.Dte,Prod.Buy.Last,Prod.Buy.First,Prod.Buy.Accessories,Prod.Buy.All.In.One.Desktop,Prod.Buy.Desktop,Prod.Buy.Idc,Prod.Buy.Idpd,Prod.Buy.Laptop,Prod.Buy.Servers,Prod.Buy.Software,Prod.Buy.Thnkc,Prod.Buy.Thnkp,Prod.Buy.Warranties,Prod.Buy.Workstation,Prod.Buy.Android.Tablet,Prod.Buy.Windows.Tablet,Prod.Buy.Convertible,Prod.Buy.Android.Os,Prod.Buy.Gaming,Prod.Buy.Windows.Os,Prod.Buy.Gaming.Related,Country,Eml.Sent.Num,Eml.Sent.First.Ts,Eml.Sent.Last.Ts,Eml.Open.Num,Eml.Open.First.Ts,Eml.Open.Last.Ts,Eml.Click.Num,Eml.Click.First.Ts,Eml.Click.Last.Ts,Eml.Bounce.Last.Ts,Eml.Unsub.Last.Ts,Eml.Spam.Last.Ts,Email.Domain,Em.Pref.Status,Em.Pref.Dte,Invalid.Email.Dte,Em.Spamclplt.Dte
1042155022,25/09/2019,I,OOBWIN15,OOBWIN15,CON,,25/09/2019,25/09/2019,|OOBWIN1506|,OOBWIN15,25/09/2019,25/09/2019,25/09/2019,NA,NA,NA,NA,25/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,39,25/09/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,25/09/2019,NA,NA
1041587302,09/09/2019,I,OOBWIN15,OOBWIN15,CON,,08/09/2019,08/09/2019,|OOBWIN1506|,OOBWIN15,08/09/2019,08/09/2019,08/09/2019,NA,NA,NA,NA,08/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,2,07/12/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,08/09/2019,NA,NA
1040208631,27/08/2019,I,OOBWIN15,OOBWIN15,CON,,26/08/2019,26/08/2019,|OOBWIN1506|,OOBWIN15,26/08/2019,26/08/2019,26/08/2019,NA,NA,NA,NA,26/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,27/08/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,vrfmail.com,I,26/08/2019,NA,NA
1046931235,03/03/2020,I,OOBWIN15,OOBWIN15,CON,,03/03/2020,03/03/2020,|OOBWIN1506|,OOBWIN15,03/03/2020,03/03/2020,03/03/2020,NA,NA,NA,NA,03/03/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yahoo.com,I,03/03/2020,NA,NA
1044100853,06/12/2019,I,OOBWIN15,OOBWIN15,CON,,06/12/2019,06/12/2019,|OOBWIN1506|,OOBWIN15,06/12/2019,06/12/2019,06/12/2019,NA,NA,NA,NA,06/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,7,06/12/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,outlook.com,I,06/12/2019,NA,NA
219840360,13/09/2019,I,JDAGUEST,JDAGUEST,CON,,02/08/2013,12/10/2019,|CROWDS1902|HYBORD1502|HYBRIS1506|JDAGUEST102012|LEADERTECH|RI6 PERMISSION|SAPCRMSHIP120501|,JDAGUEST,02/08/2013,13/09/2019,02/08/2013,NA,NA,NA,NA,05/08/2013,05/08/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,25/11/2019,25/11/2019,20,30/07/2014,26/11/2019,6,30/07/2014,26/11/2019,NA,30/11/2016,NA,gmail.com,I,12/09/2019,NA,NA
1041838534,14/09/2019,U,OOBWIN15,,CON,,NA,13/09/2019,|OOBWIN1506|,OOBWIN15,13/09/2019,13/09/2019,13/09/2019,NA,NA,NA,NA,13/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,64,25/11/2019,20/02/2020,6,26/11/2019,18/02/2020,0,NA,NA,NA,NA,NA,yahoo.com,U,13/09/2019,NA,NA
1042369081,01/10/2019,I,OOBWIN15,OOBWIN15,CON,,01/10/2019,01/10/2019,|OOBWIN1506|,OOBWIN15,01/10/2019,01/10/2019,01/10/2019,NA,NA,NA,NA,01/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,37,01/10/2019,13/01/2020,4,02/12/2019,14/01/2020,0,NA,NA,NA,NA,NA,gmail.com,I,01/10/2019,NA,NA
1043969613,03/12/2019,U,OOBWIN15,,CON,,NA,02/12/2019,|OOBWIN1506|,OOBWIN15,02/12/2019,02/12/2019,02/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,24/12/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,hotmail.com,U,02/12/2019,NA,NA
1041168020,29/08/2019,U,OOBWIN15,,CON,,NA,28/08/2019,|OOBWIN1506|,OOBWIN15,28/08/2019,28/08/2019,28/08/2019,NA,NA,NA,NA,28/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,outlook.com,U,28/08/2019,NA,NA
1039354620,23/07/2019,U,OOBWIN15,,CON,,NA,17/07/2019,|OOBWIN1506|,OOBWIN15,17/07/2019,17/07/2019,17/07/2019,NA,NA,NA,NA,17/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,23/07/2019,24/12/2019,1,20/08/2019,20/08/2019,0,NA,NA,NA,NA,NA,gmail.com,U,17/07/2019,NA,NA
1046993821,06/03/2020,I,OOBWIN15,OOBWIN15,CON,,06/03/2020,06/03/2020,|OOBWIN1506|,OOBWIN15,06/03/2020,06/03/2020,06/03/2020,NA,NA,NA,NA,06/03/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,gmail.com,I,06/03/2020,NA,NA
1042597413,07/10/2019,I,OOBWIN15,OOBWIN15,CON,,07/10/2019,07/10/2019,|OOBWIN1506|,OOBWIN15,07/10/2019,07/10/2019,07/10/2019,NA,NA,NA,NA,07/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,36,07/10/2019,13/01/2020,1,13/10/2019,25/10/2019,0,NA,NA,NA,NA,NA,gmail.com,I,07/10/2019,NA,NA
1042579747,06/10/2019,I,OOBWIN15,OOBWIN15,CON,,06/10/2019,06/10/2019,|OOBWIN1506|,OOBWIN15,06/10/2019,06/10/2019,06/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,36,06/10/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,icloud.com,I,06/10/2019,NA,NA
1044803468,21/12/2019,U,OOBWIN15,,CON,,NA,20/12/2019,|OOBWIN1506|,OOBWIN15,20/12/2019,20/12/2019,20/12/2019,NA,NA,20/12/2019,NA,NA,NA,NA,NA,20/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,outlook.com,U,20/12/2019,NA,NA
1043523390,19/11/2019,U,OOBWIN15,,CON,,NA,17/11/2019,|OOBWIN1506|,OOBWIN15,17/11/2019,17/11/2019,17/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,outlook.com,U,17/11/2019,NA,NA
201061460,26/10/2019,I,OOBWIN15,OOBWIN15,CON,,26/10/2019,26/10/2019,|OOBWIN1506|,OOBWIN15,26/10/2019,26/10/2019,26/10/2019,NA,NA,NA,NA,26/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,37,21/03/2017,27/01/2020,1,27/11/2019,27/11/2019,0,NA,NA,NA,NA,NA,gmail.com,I,26/10/2019,NA,NA
1038575676,30/05/2019,U,OOBWIN15,,CON,,NA,29/05/2019,|OOBWIN1506|,OOBWIN15,29/05/2019,29/05/2019,29/05/2019,NA,NA,NA,NA,29/05/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,30/05/2019,24/12/2019,2,31/05/2019,17/09/2019,0,NA,NA,NA,NA,NA,gmail.com,U,29/05/2019,NA,NA
1035220475,31/08/2019,I,HWDCGS18,ADBEMA19,CON,,31/08/2019,31/08/2019,|ADBEMA1906|HWDCGS1806|,HWDCGS18,24/11/2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,47,31/08/2019,17/02/2020,4,07/09/2019,09/10/2019,3,07/09/2019,04/10/2019,NA,NA,NA,live.com,I,31/08/2019,NA,NA
1045517792,10/01/2020,U,OOBWIN15,,CON,,NA,09/01/2020,|OOBWIN1506|,OOBWIN15,09/01/2020,09/01/2020,09/01/2020,NA,NA,NA,NA,09/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,10/01/2020,25/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,09/01/2020,NA,NA
1046444586,11/02/2020,I,OOBWIN15,OOBWIN15,CON,,11/02/2020,11/02/2020,|OOBWIN1506|,OOBWIN15,11/02/2020,11/02/2020,11/02/2020,NA,NA,NA,NA,11/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,11/02/2020,18/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,11/02/2020,NA,NA
1041732418,11/09/2019,I,OOBWIN15,OOBWIN15,CON,,10/09/2019,10/09/2019,|OOBWIN1506|,OOBWIN15,10/09/2019,10/09/2019,10/09/2019,NA,NA,NA,NA,10/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,18,11/09/2019,31/10/2019,13,11/09/2019,02/11/2019,1,02/11/2019,02/11/2019,NA,NA,NA,outlook.com,I,10/09/2019,NA,NA
1044606629,15/12/2019,I,OOBWIN15,OOBWIN15,CON,,15/12/2019,16/12/2019,|HYBRIS1506|OOBWIN1506|,OOBWIN15,15/12/2019,15/12/2019,15/12/2019,NA,NA,NA,NA,15/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,15/12/2019,13/01/2020,1,15/12/2019,15/12/2019,1,15/12/2019,15/12/2019,NA,NA,NA,yahoo.com,I,15/12/2019,NA,NA
1044414584,12/12/2019,U,OOBWIN15,,CON,,NA,11/12/2019,|OOBWIN1506|,OOBWIN15,11/12/2019,11/12/2019,11/12/2019,NA,NA,NA,NA,11/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,24/12/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,11/12/2019,NA,NA
1046460366,12/02/2020,U,OOBWIN15,,CON,,NA,11/02/2020,|OOBWIN1506|,OOBWIN15,11/02/2020,11/02/2020,11/02/2020,NA,NA,NA,NA,11/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,12/02/2020,18/02/2020,1,13/02/2020,19/02/2020,1,13/02/2020,13/02/2020,NA,NA,NA,yahoo.com,U,11/02/2020,NA,NA
1043470268,19/11/2019,U,OOBWIN15,,CON,,NA,11/11/2019,|OOBWIN1506|,OOBWIN15,11/11/2019,11/11/2019,11/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,58,25/11/2019,20/02/2020,8,28/11/2019,19/02/2020,0,NA,NA,NA,NA,NA,charter.net,U,11/11/2019,NA,NA
221531255,14/09/2019,I,EPZP2011,CROWDS19,CON,,13/09/2019,13/09/2019,|CROWDS1902|EPRGGP1306|EPRIZE2011|HYBRIS1506|,EPZP2011,13/03/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,65,03/10/2019,06/01/2020,49,04/10/2019,06/01/2020,10,09/10/2019,06/01/2020,NA,NA,NA,yahoo.com,I,13/09/2019,NA,NA
1039083130,03/07/2019,I,OOBWIN15,OOBWIN15,CON,,02/07/2019,02/07/2019,|OOBWIN1506|,OOBWIN15,02/07/2019,02/07/2019,02/07/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,03/07/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,02/07/2019,NA,NA
1044335864,11/12/2019,U,SAPCRMSH,,CON,,NA,09/12/2019,|SAPCRMSHIP120501|,SAPCRMSH,09/12/2019,09/12/2019,08/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,24/12/2019,16/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,U,09/12/2019,NA,NA
1042394127,02/10/2019,I,ADBEMA19,ADBEMA19,CON,,02/10/2019,25/01/2020,|ADBEMA1906|OOBWIN1506|SAPCRMSHIP120501|,ADBEMA19,02/10/2019,25/01/2020,02/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,25/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,76,02/10/2019,20/02/2020,16,02/10/2019,08/01/2020,1,25/01/2020,25/01/2020,NA,NA,NA,gmail.com,I,02/10/2019,NA,NA
1046277301,04/02/2020,I,OOBWIN15,OOBWIN15,CON,,03/02/2020,03/02/2020,|OOBWIN1506|,OOBWIN15,03/02/2020,03/02/2020,03/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,04/02/2020,04/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,03/02/2020,NA,NA
1039688140,07/08/2019,I,OOBWIN15,OOBWIN15,CON,,06/08/2019,06/08/2019,|OOBWIN1506|,OOBWIN15,06/08/2019,06/08/2019,06/08/2019,NA,NA,NA,NA,06/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,07/08/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,06/08/2019,NA,NA
1043115157,01/11/2019,I,OOBWIN15,OOBWIN15,CON,,31/10/2019,31/10/2019,|OOBWIN1506|,OOBWIN15,31/10/2019,31/10/2019,31/10/2019,NA,NA,NA,NA,31/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,30,01/11/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,31/10/2019,NA,NA
1044194189,09/12/2019,U,OOBWIN15,,CON,,NA,07/12/2019,|OOBWIN1506|,OOBWIN15,07/12/2019,07/12/2019,07/12/2019,NA,NA,NA,NA,07/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,11,24/12/2019,17/01/2020,11,28/12/2019,18/01/2020,0,NA,NA,NA,NA,NA,yahoo.com,U,07/12/2019,NA,NA
1043758551,28/11/2019,U,OOBWIN15,,CON,,NA,27/11/2019,|OOBWIN1506|,OOBWIN15,27/11/2019,27/11/2019,27/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,24/12/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,live.com,U,27/11/2019,NA,NA
1042044172,21/09/2019,I,COMAPS16,OOBWIN15,CON,,27/10/2019,27/10/2019,|COMAPS1603|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|,COMAPS16,21/09/2019,27/10/2019,03/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/10/2019,NA,NA,US,10,11/10/2019,14/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,27/10/2019,NA,NA
1040221694,27/08/2019,U,OOBWIN15,,CON,,NA,26/08/2019,|OOBWIN1506|,OOBWIN15,26/08/2019,26/08/2019,26/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,26/08/2019,NA,NA
1039802910,12/08/2019,U,OOBWIN15,,CON,,NA,11/08/2019,|OOBWIN1506|,OOBWIN15,11/08/2019,11/08/2019,11/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/08/2019,NA,NA,US,36,27/11/2019,17/02/2020,19,27/11/2019,18/02/2020,4,27/11/2019,27/01/2020,NA,NA,NA,hotmail.com,U,11/08/2019,NA,NA
1040111132,23/08/2019,U,COMAPS16,,CON,,NA,22/08/2019,|COMAPS1603|SAPCRMSHIP120501|,COMAPS16,22/08/2019,22/08/2019,22/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,5,27/08/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,22/08/2019,NA,NA
221217750,25/06/2019,I,LDRPRELD,OOBWIN15,CON,,24/06/2019,24/06/2019,|LEADERTECH|OOBWIN1506|RI6 PERMISSION|,LDRPRELD,14/10/2011,24/06/2019,14/10/2011,NA,NA,NA,NA,NA,14/10/2011,NA,NA,NA,14/10/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,8,25/06/2019,24/12/2019,4,13/12/2014,19/09/2019,0,NA,NA,NA,NA,23/05/2015,sbcglobal.net,I,24/06/2019,NA,NA
1039923312,16/08/2019,I,OOBWIN15,OOBWIN15,CON,,15/08/2019,15/08/2019,|OOBWIN1506|,OOBWIN15,15/08/2019,15/08/2019,15/08/2019,NA,NA,NA,NA,15/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,16/08/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,15/08/2019,NA,NA
1043360366,13/11/2019,I,ADBEMA19,ADBEMA19,CON,,13/11/2019,22/11/2019,|ADBEMA1906|,ADBEMA19,13/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,66,13/11/2019,20/02/2020,19,15/11/2019,25/01/2020,4,22/11/2019,02/12/2019,NA,NA,NA,gmail.com,I,22/11/2019,NA,NA
1038696077,07/06/2019,I,OOBWIN15,OOBWIN15,CON,,06/06/2019,06/06/2019,|OOBWIN1506|,OOBWIN15,06/06/2019,06/06/2019,06/06/2019,NA,NA,NA,NA,06/06/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,5,07/06/2019,24/12/2019,2,07/06/2019,09/09/2019,0,NA,NA,NA,NA,NA,gmail.com,I,06/06/2019,NA,NA
1038336700,13/05/2019,I,COMEMS15,COMEMS15,CON,,13/05/2019,13/05/2019,|COMEMS1507|,COMEMS15,13/05/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,sapagroup.com,I,13/05/2019,NA,NA
1041869923,15/09/2019,U,OOBWIN15,,CON,,NA,14/09/2019,|OOBWIN1506|,OOBWIN15,14/09/2019,14/09/2019,14/09/2019,NA,NA,NA,NA,14/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,yahoo.com,U,14/09/2019,NA,NA
1046132993,29/01/2020,U,OOBWIN15,,CON,,NA,28/01/2020,|OOBWIN1506|,OOBWIN15,28/01/2020,28/01/2020,28/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,mantoria.com,U,28/01/2020,NA,NA
1038807520,15/06/2019,U,OOBWIN15,,CON,,NA,14/06/2019,|OOBWIN1506|,OOBWIN15,14/06/2019,14/06/2019,14/06/2019,NA,NA,NA,NA,14/06/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/11/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,14/06/2019,NA,NA
209411963,26/11/2019,I,JIGSAW,JIGSAW,VSB,AFF,15/01/2009,25/11/2019,|HYBRIS1506|JIGSAW|,JIGSAW,15/01/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,26/11/2019,29/11/2019,0,NA,NA,0,NA,NA,NA,NA,NA,amd.com,I,25/11/2019,NA,NA
1038630684,03/06/2019,I,OOBWIN15,OOBWIN15,CON,,02/06/2019,02/06/2019,|OOBWIN1506|,OOBWIN15,02/06/2019,02/06/2019,02/06/2019,NA,NA,NA,NA,02/06/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,3,31/08/2019,24/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,msn.com,I,02/06/2019,NA,NA
1038646551,05/06/2019,U,OOBWIN15,,CON,,NA,03/06/2019,|OOBWIN1506|,OOBWIN15,03/06/2019,03/06/2019,03/06/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/06/2019,NA,NA,US,8,05/06/2019,14/02/2020,2,21/06/2019,18/09/2019,1,15/08/2019,09/09/2019,NA,NA,NA,outlook.com,U,03/06/2019,NA,NA
1042579001,06/10/2019,I,ADBEMA19,ADBEMA19,CON,,06/10/2019,06/10/2019,|ADBEMA1906|,ADBEMA19,06/10/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,81,06/10/2019,20/02/2020,2,06/10/2019,07/02/2020,0,NA,NA,NA,NA,NA,gmail.com,I,06/10/2019,NA,NA
1046247357,03/02/2020,U,OOBWIN15,,CON,,NA,02/02/2020,|OOBWIN1506|,OOBWIN15,02/02/2020,02/02/2020,02/02/2020,NA,NA,NA,NA,02/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,03/02/2020,20/02/2020,1,19/02/2020,19/02/2020,0,NA,NA,NA,NA,NA,gmail.com,U,02/02/2020,NA,NA
1042141804,25/09/2019,U,OOBWIN15,,CON,,NA,24/09/2019,|OOBWIN1506|,OOBWIN15,24/09/2019,24/09/2019,24/09/2019,NA,24/09/2019,NA,24/09/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,25/09/2019,01/10/2019,1,02/10/2019,02/10/2019,0,NA,NA,NA,NA,NA,gmail.com,U,24/09/2019,NA,NA
1045491658,09/01/2020,U,OOBWIN15,,CON,,NA,08/01/2020,|OOBWIN1506|,OOBWIN15,08/01/2020,08/01/2020,08/01/2020,NA,NA,NA,NA,08/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,09/01/2020,24/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,prestamito.mx,U,08/01/2020,NA,NA
1046579390,17/02/2020,I,OOBWIN15,OOBWIN15,CON,,17/02/2020,17/02/2020,|OOBWIN1506|,OOBWIN15,17/02/2020,17/02/2020,17/02/2020,NA,NA,NA,NA,17/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,1,17/02/2020,17/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,17/02/2020,NA,NA
1046025267,24/01/2020,I,SAPCRMSH,OOBWIN15,AFF,,24/01/2020,24/01/2020,|OOBWIN1506|SAPCRMSHIP120501|,SAPCRMSH,22/01/2020,24/01/2020,21/01/2020,NA,NA,NA,NA,22/01/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,25/01/2020,17/02/2020,2,25/01/2020,28/01/2020,0,NA,NA,NA,NA,NA,gmail.com,I,24/01/2020,NA,NA
1043293131,11/11/2019,I,OOBWIN15,OOBWIN15,CON,,11/11/2019,11/11/2019,|OOBWIN1506|,OOBWIN15,11/11/2019,11/11/2019,11/11/2019,NA,NA,NA,NA,11/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,30,11/11/2019,13/01/2020,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,I,11/11/2019,NA,NA
1044218124,09/12/2019,U,OOBWIN15,,CON,,NA,08/12/2019,|OOBWIN1506|,OOBWIN15,08/12/2019,08/12/2019,08/12/2019,NA,NA,NA,NA,08/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,2,10/12/2019,25/12/2019,0,NA,NA,0,NA,NA,NA,NA,NA,gmail.com,U,08/12/2019,NA,NA
1039738475,10/08/2019,I,COMEMS15,COMEMS15,CON,,09/08/2019,09/08/2019,|COMEMS1507|,COMEMS15,09/08/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,111,12/08/2019,20/02/2020,1,15/08/2019,15/08/2019,0,NA,NA,NA,NA,NA,gmail.com,I,09/08/2019,NA,NA
1046254864,03/02/2020,I,HWDCGS19,HWDCGS19,CON,,12/11/2019,12/11/2019,|HWDCGS1905|,HWDCGS19,12/11/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,4,03/02/2020,20/02/2020,0,NA,NA,0,NA,NA,NA,NA,NA,aol.com,I,12/11/2019,NA,NA
1016071063,01/12/2019,I,EPI2,EPI2,CON,,28/09/2016,05/12/2019,|HYBORD1502|HYBRIS1506|LENI2|RI6 PERMISSION|SAPCRMSHIP120501|,EPI2,28/09/2016,05/12/2019,01/12/2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,31,19/12/2019,14/02/2020,26,29/09/2016,14/02/2020,17,06/10/2016,14/02/2020,NA,15/10/2016,NA,gmail.com,I,01/12/2019,NA,NA
1046483562,13/02/2020,U,SAPCRMSH,,CON,,NA,11/02/2020,|SAPCRMSHIP120501|,SAPCRMSH,11/02/2020,11/02/2020,11/02/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,US,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,gateway.net,U,11/02/2020,NA,NA
